kind,etag,videoId,publishedAt,channelId,title,description,url,width,height,channelTitle,liveBroadcastContent,publishTime,id,duration,dimension,definition,caption,licensedContent,projection,uploadStatus,privacyStatus,license,embeddable,publicStatsViewable,madeForKids,viewCount,likeCount,favoriteCount,commentCount,topicCategories
youtube#video,-kYevmLxR342loU6IuiDY1ir9d4,lfZr7M0pUR0,2024-02-26T17:31:41Z,UCYcKA4bnHr8RXop3Y2z2tcQ,Powerful Morning Affirmations! Positive Affirmations! सुबह उठते ही सुने.. शक्तिशाली संकल्प।,"https://www.youtube.com/channel/UCYcKA4bnHr8RXop3Y2z2tcQ #powerfulmorningaffirmations,#positiveaffirmations ...",https://i.ytimg.com/vi/lfZr7M0pUR0/hqdefault.jpg,480,360,Spiritual Talks By S Bhateja,none,2024-02-26T17:31:41Z,lfZr7M0pUR0,PT13M12S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1945,54,0,1,['https://en.wikipedia.org/wiki/Religion']
youtube#video,zJc4JXRZc_z6hyVLaZyQLGEeFX0,Jyy0ra2WcQQ,2011-03-09T16:27:27Z,UC4jWo5kiyOCt4PnvF4jbaLg,Guided Meditation - Blissful Deep Relaxation,This guided meditation will gently ease you into a state of blissfully deep relaxation. Join our community/see our products: ...,https://i.ytimg.com/vi/Jyy0ra2WcQQ/hqdefault.jpg,480,360,The Honest Guys - Meditations - Relaxation,none,2011-03-09T16:27:27Z,Jyy0ra2WcQQ,PT18M36S,2d,sd,true,True,rectangular,processed,public,youtube,True,True,False,23123885,108927,0,4362,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)']
youtube#video,uSC67aBVozPJ_R2GUFei9D_FQCA,mxpTngbunN4,2023-05-17T10:00:39Z,UC0dJDW1i1vgwGXJ19wjIHPg,10 Most Powerful Gratitude Affirmations of All Time | Listen for 21 Days,"This recording might be one of the most powerful I’ve ever created. Why? Because it focuses on gratitude. Gratitude affirmations are statements that acknowledge the good things in your life, both big and small. By regularly repeating these affirmations, you can train your mind to focus on the positive, which can help to reduce stress, anxiety, and depression. Studies show that people who practice gratitude regularly have a more optimistic outlook on life, are more resilient in the face of adversity, and are generally happier and more satisfied with their lives. So, if you're looking for a simple yet powerful way to improve your overall well-being, add these 10 gratitude affirmations to your daily routine. Words and music by Bob Baker (c) 2023.

Get your free copy of ""How to Turbo-Charge Your Life! 5 Steps to Unleashing Your Purpose, Passion, and Play"" https://bob-baker.aweb.page/turbo-charge-your-life

SUBSCRIBE to the channel so you don’t miss new videos every week
https://www.youtube.com/channel/UC0dJDW1i1vgwGXJ19wjIHPg?sub_confirmation=1

Join the new High-Vibe Tribe Community at https://bobbakerinspiration.com/tribe

Ready to take your life to the next level? Submit your application to our VIP Mentorship Program at https://www.bobbakerinspiration.com/vip

PURCHASE my book, ""The Power of Affirmations and Positive Self-Talk."" Info at https://bobbakerinspiration.com/book

TEXT ME! To receive short inspirational messages from Bob, send a short text to 314-742-8339 if you have a number based in the US or Canada. Cancel at any time. For all other countries, join my Telegram channel at https://t.me/BobBakerInspiration

GET my ""21-Day Abundance and Money Attraction Brain Boost"" at https://bobbaker.samcart.com/products/21-day-abundance-boost/

FOLLOW Bob Baker’s Inspiration Project on Spotify https://open.spotify.com/artist/2h5dkU6stcyzAXjMcgb1fe

PURCHASE Bob's tracks at https://soulmassage.bandcamp.com/

SAMPLE my most popular album here https://bobbakerinspiration.hearnow.com

VISIT https://BetterHelp.com/BobBaker​ to get the help you need from a licensed therapist. Yes, you can take important steps to improve your mindset on your own, but if you’re really having a tough time, don’t try to power through it alone. (If you use the BetterHelp service, I may receive a commission. That won’t affect your rate at all, but it will help support my channel so I can create more videos like this one.)

#Gratitude #gratitudeaffirmations #affirmations #grateful #thankful 

Includes affirmations for gratitude, morning affirmations, gratitude, bob baker affirmations, grateful, thankful, gratitude practice, daily gratitude, morning gratitude affirmations, gratitude affirmations, gratitude meditation, bob baker, gratitude, i am gratitude affirmations, thank you affirmations, affirmations, i am affirmations, 21 days, 21 day challenge, listen for 21 days, morning affirmations, bob baker I am affirmations, happy, grateful, thankful, morning gratitude practice, positive affirmations, morning meditation.

0:00 Most Powerful Gratitude Affirmations of All Time
1:42 Ten Powerful Gratitude Affirmations
10:30 Final thoughts on gratitude
11:22 Join the High Vibe Tribe Community

===

Also enjoy these YouTube playlists ...

Start Your Day Morning Affirmations https://www.youtube.com/playlist?list=PLCNbem8fOiHr_JOONo7VUlJWbxMiJv23K

Positive Music, Happy Songs https://www.youtube.com/playlist?list=PL839E1C5A50E4908F

Abundance, Prosperity, and Wealth Attraction https://www.youtube.com/playlist?list=PLCNbem8fOiHpDs4L9YQTKFfS8E_UfCZpZ

Confidence, Self-Esteem, and Self-Worth https://www.youtube.com/playlist?list=PLCNbem8fOiHpDj_trJTSkZo07DJwiaesS

Gratitude Affirmations for Morning and Night https://www.youtube.com/playlist?list=PLCNbem8fOiHqE1jsDOHSM0JfWDZJcmEOd

Affirmations for Health, Healing & Weight Loss https://www.youtube.com/playlist?list=PLCNbem8fOiHpwSp6bGTqbo2qVc3uSfOh7

Bedtime Sleep Affirmations for Prosperity, Success & Abundance https://www.youtube.com/playlist?list=PLCNbem8fOiHq1Mn796oKmiu63oo8mRG9q

Morning Affirmations for Wealth, Abundance and Confidence https://www.youtube.com/playlist?list=PLCNbem8fOiHomHEiGaCIwgQGc6MnKfvx0

Guided Meditations for Wealth, Abundance and Creativity https://www.youtube.com/playlist?list=PLCNbem8fOiHpxMsebKoEm7qHO14T4KJVE

Affirmations for Creativity, Success and Abundance https://www.youtube.com/playlist?list=PLCNbem8fOiHrIgeCbuuWQVZD0SL91bHjb

21 Day Meditation Challenge Videos https://www.youtube.com/playlist?list=PLCNbem8fOiHq8UnWVH66CYWQDW5mDkUG8

===

Also, I've published many books over the years, including:
The Passion Principles https://amzn.to/37jxcKs
The Empowered Artist https://amzn.to/2TX7APo
Personal and Spiritual Growth for Fun People https://amzn.to/2NRqSCf
Guerrilla Music Marketing Handbook https://amzn.to/37h4wSd
The DIY Career Manifesto https://amzn.to/2RkubUn
Visit my AMAZON author page at https://author.to/BobBaker to see all of my titles.

===",https://i.ytimg.com/vi/mxpTngbunN4/hqdefault.jpg,480,360,Bob Baker Affirmations,none,2023-05-17T10:00:39Z,mxpTngbunN4,PT12M21S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,271291,6241,0,192,"['https://en.wikipedia.org/wiki/Health', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Religion']"
youtube#video,9nueN_CLljCXz98OVpViww0VF8Y,4RtVT7Cfgp4,2020-03-23T15:00:10Z,UCnM5iMGiKsZg-iOlIO2ZkdQ,Morning MeditOcean — A Guided Meditation with the Open Sea,"This guided meditation with the Open Sea is a bubble bath for the mind. (Without visitors, we’ve had the bubble curtain on all day so the fishes can be mindful of the window.)

This is the fourth Morning MeditOcean we've made so far. Thank you all so much for your kind words and feedback!

Morning MeditOcean Episode 1 — Sea Nettles: https://youtu.be/5J2llsogT5Q
Morning MeditOcean Episode 2 — Moon Jellies : https://youtu.be/bc1VLgNBYyM
Morning MeditOcean Episode 3 — Rocky Shore: https://youtu.be/uNQfdUHFaMY
Morning MeditOcean Playlist: https://www.youtube.com/playlist?list=PLq_DVMr7CmlJ3DJothjCJNylwgyrB72V6",https://i.ytimg.com/vi/4RtVT7Cfgp4/hqdefault.jpg,480,360,Monterey Bay Aquarium,none,2020-03-23T15:00:10Z,4RtVT7Cfgp4,PT12M12S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,60439,798,0,27,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Pet']"
youtube#video,Q2Q-BaWzJh1F39xazg9V5YCBVSY,Ti0ljDReJi0,2022-08-26T05:52:27Z,UC44LzVT56yWeX_LwOnKpXdg,14 Minutes Om mantra (positive Energy)om music yoga and meditation @baba ramdev yoga,"Om music yoga meditation
meditation music Om
Om music meditation music Relaxing music stress Relief music
Om music yoga meditation music
#om music yoga meditation music
# Om music yoga meditation
#om music Relaxing music
#om Om Om Om music
# meditation music Om music yoga



Facebook link:- https://www.facebook.com/sanjay.tarar.771",https://i.ytimg.com/vi/Ti0ljDReJi0/hqdefault.jpg,480,360,S2M meditation,none,2022-08-26T05:52:27Z,Ti0ljDReJi0,PT14M26S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1555136,13777,0,344,['https://en.wikipedia.org/wiki/Music']
youtube#video,_dc0ZVmj3j0bvQd2zYKTubC3nsc,tehLKG30dWc,2024-02-29T14:00:42Z,UCFjRGKw_Xo7iAksQaedIbpA,Calm Your Spirit | Guided Christian Meditation,"In the gentle whispers of the morning breeze and the soft glow of the evening sun, there lies a sacred invitation—to attentively ...",https://i.ytimg.com/vi/tehLKG30dWc/hqdefault.jpg,480,360,Alabaster Co,none,2024-02-29T14:00:42Z,tehLKG30dWc,PT5M37S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1145,88,0,2,"['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Religion']"
youtube#video,gjjNdbdJLZ-ShKtOpRVMTWGRskE,Wp-JALQ_PRI,2021-09-22T05:45:32Z,UCz6trMXUtjqb9TNhxaarH4Q,Senyo Amponsah - Songs Of Affirmation II (Ewe Hymns),A Cover of Ewe hymns of Affirmation #hymns #EweGospel #EweWorship.,https://i.ytimg.com/vi/Wp-JALQ_PRI/hqdefault.jpg,480,360,Senyo Amponsah,none,2021-09-22T05:45:32Z,Wp-JALQ_PRI,PT17M23S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,45556,478,0,55,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Music']"
youtube#video,wT3rlFPjCTOiAfH3HUjEvFVfij4,t37gcgAJLsA,2019-05-24T23:00:05Z,UCjbF4wTpjaTVUFKTdawL6SA,"सुख, समृधि, सेहत और सफलता के लिए सोने से पहले यह जरुर सुने | Life-changing | Sleep Affirmations",Subconcious mind की पावर कुछ पॉज़िटिव शब्दो जिसे Affirmations भी कहा जाता है इसके ...,https://i.ytimg.com/vi/t37gcgAJLsA/hqdefault.jpg,480,360,GVG Motivation,none,2019-05-24T23:00:05Z,t37gcgAJLsA,PT10M42S,2d,hd,false,True,rectangular,processed,public,youtube,False,True,False,5565730,68110,0,1113,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Religion']"
youtube#video,CFJHrs41wjiW20Iwnt_BzafWj5c,zYyhs3Whjqo,2022-01-28T22:13:39Z,UCrbW6PCKjgcxkq3dTvjjeyQ,10-Minute Guided Sexual Meditation for Cultivating Sexual Energy - Luvbites by Dr. Tara,"This is a 10-minute guided meditation by Luvbites by Dr. Tara. This meditation focuses on cultivating your sensuality, sexual ...",https://i.ytimg.com/vi/zYyhs3Whjqo/hqdefault.jpg,480,360,Luvbites by Dr. Tara,none,2022-01-28T22:13:39Z,zYyhs3Whjqo,PT10M37S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,258161,3335,0,122,"['https://en.wikipedia.org/wiki/Health', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']"
youtube#video,lQE3m_zcpfO3uJrHOqSzc_t_fEQ,C5GZdudPygs,2024-02-29T19:23:50Z,UC7FK1-WgPitNbjVYuseiYOA,10 Minutes Flexible Body &amp; Mind Chair Yoga || with a Positive Affirmation 💖,Namaste Pagoda Yogis Welcome to a 10-minute yoga break! We move through full-body gentle stretch with a powerful ...,https://i.ytimg.com/vi/C5GZdudPygs/hqdefault.jpg,480,360,Pagoda Yoga,none,2024-02-29T19:23:50Z,C5GZdudPygs,PT10M25S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,364,41,0,5,"['https://en.wikipedia.org/wiki/Health', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Physical_fitness']"
youtube#video,n1WL2yr6rtSyuqDBhZyKytvXCP8,vhaPKDnlJug,2024-03-02T04:00:48Z,UCmXTHHOUdBOVenX8ZH_y_qg,"Manifest Health, Wealth, and Love: Law of Attraction Affirmation Meditation | 15:55","Welcome to my powerful Law of Attraction Affirmation Meditation for Health, Wealth, and Love. In this 15-minute and 55-second ...",https://i.ytimg.com/vi/vhaPKDnlJug/hqdefault.jpg,480,360,Carl Harman,none,2024-03-02T04:00:48Z,vhaPKDnlJug,PT15M55S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,370,4,0,1,"['https://en.wikipedia.org/wiki/Health', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Religion']"
youtube#video,-5JJLz09-ok3uEH-vbzYaeSy8yw,ISRwuIDU7z8,2020-10-09T11:00:17Z,UCNRmoG6mNwVtVWDtqXsPDHQ,GET YOUR PERIOD AFFIRMATIONS | Quick 5 Minute Affirmation &amp; Meditation,If this video has helped you I would really appreciate if you could SUBSCRIBE to my channel. I would love to get to 100k ...,https://i.ytimg.com/vi/ISRwuIDU7z8/hqdefault.jpg,480,360,Michelle Rogers - Reflexology & Subliminals ,none,2020-10-09T11:00:17Z,ISRwuIDU7z8,PT5M1S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,688137,12561,0,4104,"['https://en.wikipedia.org/wiki/Health', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']"
youtube#video,Waq1JxHNjV04YP9Mo1enB5dJbns,8RYrYP8v2E8,2021-12-02T15:00:05Z,UCRuPauGGAAXM2Ls8Z3kMO-A,Talk To Me Nice Lyric video by Toni Jones (Affirmation Music),The lyric video for Toni Jones newest single Talk To Me Nice Talking to yourself nice through Positive affirmations is the Fastest ...,https://i.ytimg.com/vi/8RYrYP8v2E8/hqdefault.jpg,480,360,Toni Jones,none,2021-12-02T15:00:05Z,8RYrYP8v2E8,PT4M6S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,253192,7131,0,167,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']"
youtube#video,tyZhDK9SetyQvr-_8XHA-uE9Eas,f135Iu6Ji1s,2023-03-22T18:40:57Z,UCtYvs6gWG5ojhsNrLMdqNaA,How to Manifest So FAST With This Rare Affirmation | Neville Goddard,Fast track your manifestation process with this rare Neville Goddard affirmation. If you've not been seeing results in your ...,https://i.ytimg.com/vi/f135Iu6Ji1s/hqdefault.jpg,480,360,Power Mind,none,2023-03-22T18:40:57Z,f135Iu6Ji1s,PT6M46S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,4288,230,0,19,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)']
youtube#video,5GI28wJMWQSmFGU2iQXQhoIsN_I,fotTgq0oWnI,2023-05-05T11:19:18Z,UCqLBbGymNq3hhudsCLgVJLQ,"CHAT GPT &amp; CANVA BULK CREATE: AFFIRMATION CARDS, SOCIAL MEDIA POSTS OR STICKERS IN MINUTES","DIY Printable Affirmation Cards, Stickers, Social Media Posts using ChatGPT and Canva's Bulk Create Feature AI Powered ...",https://i.ytimg.com/vi/fotTgq0oWnI/hqdefault.jpg,480,360,BittySpire,none,2023-05-05T11:19:18Z,fotTgq0oWnI,PT14M31S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,4783,186,0,7,['https://en.wikipedia.org/wiki/Knowledge']
youtube#video,fy5iV43O4yXTGNo7AcbQkhv9Thk,F9ArAP7rz_U,2023-03-15T09:00:09Z,UCN4vyryy6O4GlIXcXTIuZQQ,This Spiritual Guided Meditation Will Help You Reach a Higher State of Being,"This is an Original 10 minute guided meditation recorded by us.  May you find the inner peace you seek and be able to let go of any negative thoughts or emotions that hold you back. May you be guided towards a higher level of being, where you feel connected to your true self and the world around you. May you be filled with love, compassion, and understanding, and may your journey towards spiritual growth be filled with joy and fulfillment. 

Credits: 
This recording has been produced by and Exclusively owned by us (Great Meditation).
Voice spoken:  Original commentary recorded by us.
Background Image: Original image produced by, and exclusively owned by us.
Background Music:  Exclusively owned and produced by us",https://i.ytimg.com/vi/F9ArAP7rz_U/hqdefault.jpg,480,360,Great Meditation,none,2023-03-15T09:00:09Z,F9ArAP7rz_U,PT10M11S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,122674,3656,0,146,['https://en.wikipedia.org/wiki/Music']
youtube#video,0A7EUBB2pE0aSuxzK6bh3JONEws,XSNpGyG2jSw,2014-06-05T19:31:05Z,UC_IQ8YUXS8qqeWQ5mOXBfUA,Living Carefree - A Meditation with Deepak Chopra,In this guided meditation Deepak Chopra shares how to live carefree. View the Chopra Live Events Schedule: ...,https://i.ytimg.com/vi/XSNpGyG2jSw/hqdefault.jpg,480,360,Chopra,none,2014-06-05T19:31:05Z,XSNpGyG2jSw,PT15M8S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,4457045,31286,0,657,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)']
youtube#video,RLw7NdPf4pxKUKTb91ePMJifF6w,C5L8Z3qA1DA,2021-02-28T10:00:09Z,UCN4vyryy6O4GlIXcXTIuZQQ,5 Minute Meditation for Positive Energy,"An Original 5 minute guided meditation recorded by us, that will have you gleaming with positive energy.  Invite the positive energy into your surroundings, allow it to intensify, as it cleanses the energy around you.  Once you feel the warm, cleansing, positive energy all around you, you may invite it within... as if fills you from head to toe.  Enjoy!

Spoken Voice: Original Commentary recorded by us.
Background Music: Composed by a member of this channel.
Background Image: is an original derivative unique to this channel, Transformed from images Licensed by shutterstock.com, and other Licensed images where attributions are not required.",https://i.ytimg.com/vi/C5L8Z3qA1DA/hqdefault.jpg,480,360,Great Meditation,none,2021-02-28T10:00:09Z,C5L8Z3qA1DA,PT5M13S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1137925,22955,0,554,"['https://en.wikipedia.org/wiki/Health', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']"
youtube#video,zOgf8eAJ7EXZeMHP3enPlls5nMY,GHzAohRuq_M,2024-02-27T05:00:08Z,UCKKN1zF2-d4JjQ2dlddvTHw,OM CHANTING..| POWERFUL MANTRA | MEDITATION MUSIC |#meditationmantra   #om #omchanting  #meditation,Dive into Serenity with Powerful OM Chanting 🕉️ 🕉️ Welcome to our sacred space where the vibrations of OM resonate and ...,https://i.ytimg.com/vi/GHzAohRuq_M/hqdefault.jpg,480,360,Bhakthi Swaralu,none,2024-02-27T05:00:08Z,GHzAohRuq_M,PT16M18S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1282,33,0,1,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Religion']"
youtube#video,Bf8zrAxiqdul5iE8riErLnNL_cc,otzvXH_WHfM,2021-03-11T19:01:27Z,UCFjRGKw_Xo7iAksQaedIbpA,For Anxiety &amp; Stress | Christian Guided Meditation and Prayer,"This is a prayer and guided meditation for anxiety and stress, presented by Alabaster. Subscribe for more: http://bit.ly/39dxKBV ...",https://i.ytimg.com/vi/otzvXH_WHfM/hqdefault.jpg,480,360,Alabaster Co,none,2021-03-11T19:01:27Z,otzvXH_WHfM,PT6M37S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,695391,15431,0,588,['https://en.wikipedia.org/wiki/Religion']
youtube#video,ZQ0ApfqPwvitXhGfOFFjUiwSIgw,AN0sO0ec5Dk,2015-03-22T09:37:04Z,UCpt2r9dS-an9nvxSCEyMZVg,OM SHAM SHANICHARAYA NAMAHA |108 Chanting | Mantra Meditation for GOOD LUCK,OM SHAM SHANICHARAYA NAMAHA |108 Chanting | Mantra Meditation for GOOD LUCK. #haindavatv #spiritualmantra ...,https://i.ytimg.com/vi/AN0sO0ec5Dk/hqdefault.jpg,480,360,Haindava Tv,none,2015-03-22T09:37:04Z,AN0sO0ec5Dk,PT15M49S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,11112215,57308,0,8528,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']"
youtube#video,76YzOUL4WKlzBlcm98hLWBP0ZdA,fikZ4Y1G6nA,2017-12-10T23:00:02Z,UCVcfwUhC_Ig0XOgXDZA9f3w,Start your every day with powerful daily affirmations | Listen every morning,"Get manifestation course, affirmations, live zoom workshops and downloadable workbooks in Tamil
ஈர்ப்புவிதி ஒன்லைன் பயிற்சிகள், சுயபிரகடனம் Audios,பயிற்சி புத்தகங்கள் மற்றும் live zoom வகுப்புகள்
Visit: https://www.epicrecap.com/

----------------------------------------------
Whatsapp Only: +91 - 8667789082
Instagram: https://www.instagram.com/epicrecap

--------------------------------------------
Playlists:
-------------------------------------------
Scripting Technique: https://bit.ly/2VY5RZp
Water manifestation: https://bit.ly/2KEudlK
Manifest Money : https://goo.gl/3WwZeD
55x5 method: https://goo.gl/WS4L7M
369 method: https://bit.ly/3P4Q8TB
Affirmations: https://goo.gl/B1buad
Podcasts: https://goo.gl/UdqmMY
Gratitude Web-series: https://goo.gl/WWmyPk
Daily Inspiration:  https://goo.gl/ssYwVh
Success Story: https://goo.gl/iJqMuf
Visualization: https://cutt.ly/Djyk28C
--------------------------------------------

Thanks for Watching!!!!",https://i.ytimg.com/vi/fikZ4Y1G6nA/hqdefault.jpg,480,360,EpicRecap,none,2017-12-10T23:00:02Z,fikZ4Y1G6nA,PT6M54S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,3087468,21994,0,1393,['https://en.wikipedia.org/wiki/Lifestyle_(sociology)']
youtube#video,bmKWrSYkIQOzhu1LeL5W-HzD-XY,sdDoWYA3uHU,2024-02-28T00:49:51Z,UC96Ek-bKKFbRESy8JYvlq-A,😮 People &amp; Circumstances Change In Ways You Desire 🫰 | 10 Min Med (Looped Affirmations),"Hello Everybody, For extensive and affordable mindset workshops, visit: https://www.presentnowcoaching.com Follow Me on ...",https://i.ytimg.com/vi/sdDoWYA3uHU/hqdefault.jpg,480,360,Dylan James,none,2024-02-28T00:49:51Z,sdDoWYA3uHU,PT11M21S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,6971,461,0,24,['https://en.wikipedia.org/wiki/Health']
youtube#video,A9tcgiUc8Kf9cY9GmFFU4lTK6OM,TWICNcXEyb4,2024-02-28T20:15:00Z,UCJdKr0Bgd_5saZYqLCa9mng,Exposing the Dark Reality of ‘Gender Affirming Care’ | Dr. Phil McGraw,"Dave Rubin of “The Rubin Report” talks to Dr. Phil McGraw about societal pressures and misinformation; the exploitation of social media algorithms targeting vulnerable users, leading to mental health issues; the impact of gender confusion, criticizing the lack of evidence behind gender-affirming care and the denial of a contagion effect; the importance of prioritizing children's well-being and calls for adherence to scientific evidence.

Check out the NEW RUBIN REPORT MERCH here:
https://daverubin.store/

#RubinReport #DrPhil #LGBTQ #trans #genderaffirmingcare #socialmedia #mentalhealth #daverubin 

Looking for inspiring individuals to give you helpful life strategies? Curious about increasing your self awareness to change to a more intentional living approach? Do you want to learn how the power of habit and a personal development plan can lead to dramatic self improvement? These speakers help put their audiences on a path to lifelong learning to improve both body and mind. To start learning check out this playlist:
https://www.youtube.com/playlist?list=PLEbhOtC9klbC2YRtDs9vM2Vjx7f_G2eOh

To make sure you never miss a single Rubin Report video, click here to subscribe:
https://www.youtube.com/channel/UCJdKr0Bgd_5saZYqLCa9mng?sub_confirmation=1

Looking for smart and honest conversations about current events, political news and the culture war? Want to increase your critical thinking by listening to different perspectives on a variety of topics? If so, then you’re in the right place because on The Rubin Report Dave Rubin engages the ideas of some of society's most interesting thought leaders, authors, politicians and comedians. The Rubin Report is the largest talk show about free speech and big ideas on YouTube. 
Dave allows his guests to speak their minds and his audience to think for themselves.
New videos every week.

The Rubin Report is fan funded through monthly and one-time donations: 
https://rubinreport.com/support

******

Join Dave's Locals community: https://rubinreport.locals.com/

Order “Don't Burn This Country” the follow up to Dave Rubin’s  New York Times bestselling “Don’t Burn This Book” here: https://daverubin.com/book/

Buy Tickets for upcoming events here:
https://daverubin.com/events/

Dave Rubin's book, ""Don't Burn This Book"" is available at:
www.dontburnthisbook.com

LISTEN to The Rubin Report podcast: www.rubinreport.com/podcast

See Dave LIVE:  https://daverubin.com/events/

Sign up for our newsletter with the best of The Rubin Report delivered to your inbox once a week: http://www.rubinreport.com/newsletter

Official Rubin Report Merchandise: https://rubinreport.myshopify.com/

All art on the set are original works by Caylin Rose Janet. 
Get a print here: https://www.caylinrosejanet.com/rubinreportart.html

******

Dr. Phil McGraw
Author, We've Got Issues 
Dr. Phil on X: https://twitter.com/DrPhil
Get Dr. Phil's new book ""We've Got Issues: How You Can Stand Strong for America's Soul and Sanity"": here: https://www.amazon.com/Weve-Got-Issues-Strong-Americas/dp/1668061708

******

Follow Dave on Twitter: https://twitter.com/RubinReport
Follow The Rubin Report on Facebook: https://www.facebook.com/rubinreport
Follow Dave on Facebook: https://www.facebook.com/daverubin
Follow Dave on Instagram: https://www.instagram.com/rubinreport/?hl=en
About Dave Rubin: http://rubinreport.com",https://i.ytimg.com/vi/TWICNcXEyb4/hqdefault.jpg,480,360,The Rubin Report,none,2024-02-28T20:15:00Z,TWICNcXEyb4,PT10M1S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,28308,2107,0,273,['https://en.wikipedia.org/wiki/Society']
youtube#video,W6K_a7kKSQJHePpD6w_tFldskfA,s2NISyShKXM,2022-02-19T12:47:28Z,UCBqFKDipsnzvJdt6UT0lMIg,Daily Gratitude Affirmations - By Sandeep Maheshwari | Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars",https://i.ytimg.com/vi/s2NISyShKXM/hqdefault.jpg,480,360,Sandeep Maheshwari,none,2022-02-19T12:47:28Z,s2NISyShKXM,PT5M14S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,4306794,140566,0,5736,
youtube#video,jcsDDbYWaJyFCu2hqRmlkPHL7WA,nlEoLYREbXo,2022-01-20T10:00:31Z,UCN4vyryy6O4GlIXcXTIuZQQ,"Klare deinen Geist, 5-minütige Meditation, Ruhe und Entspannung","Diese 5-minütige geführte Meditation wird dich ruhig und entspannt zurücklassen, während du deinen Geist klärst. Diese Meditation kann von jedem verwendet werden, der achtsam bleiben, Stress und Angst reduzieren oder einfach das Grübeln verringern möchte. Probiere es aus und lass uns wissen, wie es für dich funktioniert! Dieser Ton wurde von uns auf Englisch aufgenommen und für dein Hörvergnügen digital ins Deutsche übertragen. Viel Spaß!",https://i.ytimg.com/vi/nlEoLYREbXo/hqdefault.jpg,480,360,Great Meditation,none,2022-01-20T10:00:31Z,nlEoLYREbXo,PT5M1S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,526008,11450,0,284,"['https://en.wikipedia.org/wiki/Health', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Religion']"
